"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1988-08",100.7466,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1988-09",100.4935,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1988-10",100.2744,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1988-11",100.1187,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1988-12",99.91845,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1989-01",99.78237,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1989-02",99.67358,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1989-03",99.44625,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1989-04",99.26897,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1989-05",99.15679,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1989-06",99.01614,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1989-07",99.00526,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1989-08",99.02936,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1989-09",98.9501,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1989-10",98.66081,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1989-11",98.57954,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1989-12",98.64729,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1990-01",98.64101,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1990-02",98.32105,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1990-03",97.8512,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1990-04",97.67176,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1990-05",97.69491,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1990-06",97.84821,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1990-07",98.00191,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1990-08",98.06384,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1990-09",98.14021,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1990-10",98.39095,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1990-11",98.62231,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1990-12",98.88023,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1991-01",98.83836,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1991-02",98.98006,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1991-03",99.34932,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1991-04",99.59106,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1991-05",99.64124,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1991-06",99.5844,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1991-07",99.5704,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1991-08",99.78854,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1991-09",100.1339,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1991-10",100.3367,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1991-11",100.2464,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1991-12",100.0419,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1992-01",99.99165,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1992-02",100.227,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1992-03",100.5613,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1992-04",100.7674,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1992-05",100.7069,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1992-06",100.3063,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1992-07",99.68335,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1992-08",99.03472,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1992-09",98.48103,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1992-10",98.15258,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1992-11",98.16387,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1992-12",98.47845,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1993-01",98.88114,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1993-02",99.01108,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1993-03",99.03486,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1993-04",99.05315,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1993-05",99.14314,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1993-06",99.15816,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1993-07",99.31635,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1993-08",99.52351,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1993-09",99.54598,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1993-10",99.34975,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1993-11",99.14408,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1993-12",99.01509,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1994-01",99.01548,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1994-02",98.83006,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1994-03",98.48715,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1994-04",98.21291,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1994-05",98.24459,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1994-06",98.57513,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1994-07",98.95456,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1994-08",99.23809,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1994-09",99.37086,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1994-10",99.41886,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1994-11",99.37003,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1994-12",99.18546,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1995-01",99.22901,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1995-02",99.26007,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1995-03",99.2011,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1995-04",99.12312,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1995-05",99.15566,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1995-06",99.53172,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1995-07",99.89307,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1995-08",100.0894,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1995-09",100.2309,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1995-10",100.3923,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1995-11",100.4885,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1995-12",100.5758,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1996-01",100.6407,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1996-02",100.6775,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1996-03",100.7065,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1996-04",100.6875,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1996-05",100.5568,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1996-06",100.4784,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1996-07",100.5604,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1996-08",100.7347,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1996-09",100.9403,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1996-10",101.1144,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1996-11",101.2348,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1996-12",101.2618,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1997-01",101.3325,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1997-02",101.5183,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1997-03",101.6222,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1997-04",101.6877,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1997-05",101.7795,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1997-06",101.785,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1997-07",101.737,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1997-08",101.7413,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1997-09",101.8101,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1997-10",101.8408,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1997-11",101.7461,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1997-12",101.6546,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1998-01",101.5424,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1998-02",101.5398,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1998-03",101.5963,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1998-04",101.6327,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1998-05",101.5335,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1998-06",101.2436,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1998-07",100.8837,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1998-08",100.6265,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1998-09",100.5601,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1998-10",100.5809,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1998-11",100.7249,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1998-12",100.8491,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1999-01",101.0168,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1999-02",101.2412,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1999-03",101.4337,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1999-04",101.5103,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1999-05",101.5136,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1999-06",101.52,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1999-07",101.5367,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1999-08",101.5783,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1999-09",101.5839,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1999-10",101.6566,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1999-11",101.7438,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1999-12",101.8951,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2000-01",101.8939,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2000-02",101.7187,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2000-03",101.4947,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2000-04",101.3539,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2000-05",101.3123,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2000-06",101.2778,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2000-07",101.2572,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2000-08",101.2423,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2000-09",101.1802,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2000-10",101.3361,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2000-11",101.4949,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2000-12",101.6488,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2001-01",101.707,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2001-02",101.7218,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2001-03",101.7312,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2001-04",101.6947,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2001-05",101.6992,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2001-06",101.7465,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2001-07",101.7,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2001-08",101.5015,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2001-09",101.3177,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2001-10",101.1588,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2001-11",101.2611,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2001-12",101.4845,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2002-01",101.6241,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2002-02",101.7,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2002-03",101.7511,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2002-04",101.7762,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2002-05",101.7159,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2002-06",101.6589,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2002-07",101.6874,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2002-08",101.7853,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2002-09",101.8922,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2002-10",101.8219,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2002-11",101.6029,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2002-12",101.2006,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2003-01",100.7696,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2003-02",100.5101,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2003-03",100.5024,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2003-04",100.6359,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2003-05",100.6659,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2003-06",100.6934,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2003-07",100.7037,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2003-08",100.7051,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2003-09",100.7353,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2003-10",100.6937,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2003-11",100.6595,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2003-12",100.6682,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2004-01",100.7129,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2004-02",100.7518,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2004-03",100.7797,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2004-04",100.6895,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2004-05",100.5424,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2004-06",100.443,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2004-07",100.4213,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2004-08",100.4166,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2004-09",100.4478,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2004-10",100.5685,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2004-11",100.7039,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2004-12",100.7775,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2005-01",100.858,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2005-02",100.9525,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2005-03",100.9927,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2005-04",100.9223,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2005-05",100.8059,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2005-06",100.7337,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2005-07",100.739,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2005-08",100.7223,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2005-09",100.6438,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2005-10",100.5239,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2005-11",100.4389,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2005-12",100.4256,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2006-01",100.5001,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2006-02",100.539,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2006-03",100.5026,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2006-04",100.5282,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2006-05",100.5037,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2006-06",100.4714,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2006-07",100.4218,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2006-08",100.4244,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2006-09",100.4956,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2006-10",100.5962,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2006-11",100.5434,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2006-12",100.4066,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2007-01",100.2464,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2007-02",100.2341,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2007-03",100.3159,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2007-04",100.4731,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2007-05",100.6571,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2007-06",100.7148,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2007-07",100.7181,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2007-08",100.7399,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2007-09",100.7191,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2007-10",100.6372,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2007-11",100.4563,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2007-12",100.2837,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2008-01",100.0894,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2008-02",99.79593,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2008-03",99.37322,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2008-04",98.76813,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2008-05",98.14494,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2008-06",97.56359,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2008-07",97.18907,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2008-08",97.19409,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2008-09",97.30602,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2008-10",97.33153,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2008-11",97.27639,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2008-12",97.10478,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2009-01",96.92686,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2009-02",97.07108,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2009-03",97.4675,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2009-04",97.90096,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2009-05",98.24358,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2009-06",98.58405,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2009-07",98.88503,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2009-08",99.20548,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2009-09",99.64795,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2009-10",99.92223,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2009-11",100.0119,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2009-12",100.0325,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2010-01",100.1417,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2010-02",100.2212,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2010-03",100.1641,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2010-04",99.99479,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2010-05",99.75991,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2010-06",99.54899,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2010-07",99.36509,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2010-08",99.23643,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2010-09",99.00305,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2010-10",98.79301,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2010-11",98.59377,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2010-12",98.3959,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2011-01",98.12762,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2011-02",97.96843,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2011-03",97.87261,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2011-04",97.89391,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2011-05",98.13239,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2011-06",98.15034,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2011-07",97.9587,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2011-08",97.66801,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2011-09",97.41523,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2011-10",97.25723,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2011-11",97.27456,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2011-12",97.39838,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2012-01",97.59181,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2012-02",97.64332,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2012-03",97.55261,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2012-04",97.4626,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2012-05",97.4687,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2012-06",97.5764,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2012-07",97.7449,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2012-08",97.81243,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2012-09",97.79126,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2012-10",97.84981,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2012-11",98.05243,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2012-12",98.10225,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2013-01",98.09854,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2013-02",98.07314,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2013-03",98.1431,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2013-04",98.27126,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2013-05",98.49419,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2013-06",98.86032,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2013-07",99.37244,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.70439,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2013-09",99.83104,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.81216,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2013-11",99.79825,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2013-12",99.96657,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2014-01",100.2703,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.502,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.7178,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.8906,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.9914,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2014-06",101.0486,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2014-07",101.0471,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2014-08",101.0368,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.9353,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.886,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.8626,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.9507,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2015-01",101.1391,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2015-02",101.3147,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2015-03",101.4378,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2015-04",101.4334,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2015-05",101.3487,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2015-06",101.4408,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2015-07",101.5001,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2015-08",101.4858,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2015-09",101.4345,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2015-10",101.424,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2015-11",101.4592,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2015-12",101.5825,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2016-01",101.5895,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2016-02",101.4691,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2016-03",101.3302,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2016-04",101.1906,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2016-05",101.034,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.7665,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.407,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.4042,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.6387,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.7406,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.6821,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.6264,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.5553,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.4911,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.4682,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.4477,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.3911,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.2796,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.2377,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2017-08",100.1978,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2017-09",100.1897,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2017-10",100.2159,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2017-11",100.2256,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2017-12",100.2383,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2018-01",100.2843,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2018-02",100.3584,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2018-03",100.4241,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2018-04",100.455,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2018-05",100.5348,
